Var1,Var2,Var3,Var4
2018-04-16 10:35:07+08:00,0KMZ4V,30.747527,103.93341
2018-04-16 10:35:08+08:00,0lzVor,30.740449,103.927213
2018-04-16 10:35:08+08:00,2AwoP6,30.744068,103.921331
2018-04-16 10:35:07+08:00,3GeJOD,30.746852,103.925937
2018-04-16 10:35:07+08:00,3JGOm,30.751948,103.92998
2018-04-16 10:35:07+08:00,3Xq0Gq,30.748564,103.923531
2018-04-16 10:35:08+08:00,4XoO6E,30.750882,103.936254
2018-04-16 10:35:08+08:00,4XpNkB,30.738853,103.9276
2018-04-16 10:35:07+08:00,52N4xK,30.746805,103.92886
2018-04-16 10:35:08+08:00,5mmRrR,30.74073,103.929021
2018-04-16 10:35:07+08:00,5nQZke,30.750161,103.92975
2018-04-16 10:35:07+08:00,5rYbAR,30.748955,103.931271
2018-04-16 10:35:08+08:00,5w56E6,30.749062,103.932345
2018-04-16 10:35:07+08:00,64p0LZ,30.752643,103.936277
2018-04-16 10:35:07+08:00,6MGrmX,30.743324,103.930611
2018-04-16 10:35:08+08:00,7MYYNb,30.750383,103.935971
2018-04-16 10:35:08+08:00,7PDGz,30.749027,103.924784
2018-04-16 10:35:07+08:00,7PNOKb,30.746372,103.926343
2018-04-16 10:35:07+08:00,7YNYEL,30.75223,103.929907
2018-04-16 10:35:07+08:00,7avn3P,30.755215,103.926641
2018-04-16 10:35:07+08:00,7dAEZz,30.752255,103.93385
2018-04-16 10:35:08+08:00,8dpDek,30.738934,103.930758
2018-04-16 10:35:08+08:00,A7VnG2,30.751111,103.91675
2018-04-16 10:35:08+08:00,A7xgp4,30.740701,103.930355
2018-04-16 10:35:08+08:00,AVJd4r,30.755155,103.923478
2018-04-16 10:35:08+08:00,BP5ydl,30.749258,103.932945
2018-04-16 10:35:08+08:00,BP8a3L,30.751645,103.932815
2018-04-16 10:35:08+08:00,BPlxgq,30.751978,103.926183
2018-04-16 10:35:07+08:00,BwRQ4J,30.750158,103.919781
2018-04-16 10:35:08+08:00,D2mAQR,30.761143,103.917583
2018-04-16 10:35:08+08:00,D7Q5Va,30.751843,103.926053
2018-04-16 10:35:08+08:00,DM76mY,30.749883,103.926171
2018-04-16 10:35:07+08:00,DOnww4,30.748801,103.930485
2018-04-16 10:35:07+08:00,Dp0eqx,30.754284,103.932394
2018-04-16 10:35:08+08:00,DvqQan,30.738916,103.922393
2018-04-16 10:35:08+08:00,E6lN4n,30.750942,103.930812
2018-04-16 10:35:07+08:00,ELv4B5,30.747514,103.93145
2018-04-16 10:35:08+08:00,EPMy55,30.750312,103.925861
2018-04-16 10:35:07+08:00,EPa2A3,30.749107,103.920614
2018-04-16 10:35:07+08:00,EPeAvn,30.752128,103.936406
2018-04-16 10:35:08+08:00,EPevlJ,30.74978,103.938114
2018-04-16 10:35:08+08:00,EXy7eJ,30.741176,103.926214
2018-04-16 10:35:08+08:00,G52KdX,30.737543,103.917902
2018-04-16 10:35:08+08:00,G58E6q,30.741658,103.929857
2018-04-16 10:35:08+08:00,GVb8dx,30.749254,103.932998
2018-04-16 10:35:07+08:00,Ggd8B6,30.75619,103.928055
2018-04-16 10:35:07+08:00,JLkpL4,30.756236,103.92988
2018-04-16 10:35:07+08:00,JpZKgP,30.746216,103.933586
2018-04-16 10:35:07+08:00,K7gMkm,30.749189,103.930033
2018-04-16 10:35:08+08:00,KBe4ry,30.751864,103.926167
2018-04-16 10:35:08+08:00,Kq6RGy,30.749155,103.925647
2018-04-16 10:35:08+08:00,KzP47y,30.741916,103.928263
2018-04-16 10:35:07+08:00,LVvk6N,30.756354,103.929506
2018-04-16 10:35:07+08:00,LvRzVN,30.751328,103.930331
2018-04-16 10:35:07+08:00,LxPnrP,30.756218,103.932005
2018-04-16 10:35:07+08:00,LzrVll,30.748706,103.931577
2018-04-16 10:35:08+08:00,MBJnXd,30.749196,103.9328
2018-04-16 10:35:08+08:00,MERdez,30.760119,103.922272
2018-04-16 10:35:08+08:00,MPdGe,30.759111,103.918568
2018-04-16 10:35:07+08:00,Mdpdmx,30.748942,103.920734
