Var1,Var2,Var3,Var4
2018-04-16 17:20:08+08:00,0BZA6x,30.754756,103.934855
2018-04-16 17:20:08+08:00,0Bxgrl,30.756247,103.92972
2018-04-16 17:20:08+08:00,0EMAQx,30.755647,103.930408
2018-04-16 17:20:07+08:00,0KMZ4V,30.749206,103.917437
2018-04-16 17:20:08+08:00,0lZM47,30.739565,103.930901
2018-04-16 17:20:08+08:00,0lzVor,30.740449,103.927213
2018-04-16 17:20:08+08:00,0yPEXl,30.750556,103.937821
2018-04-16 17:20:08+08:00,0yQa0V,30.7443,103.930583
2018-04-16 17:20:08+08:00,2KgpgR,30.755205,103.932135
2018-04-16 17:20:08+08:00,2lw546,30.749189,103.933044
2018-04-16 17:20:08+08:00,3G0QzE,30.750137,103.92985
2018-04-16 17:20:08+08:00,3JGOm,30.751948,103.92998
2018-04-16 17:20:07+08:00,3QRJzq,30.750545,103.925219
2018-04-16 17:20:07+08:00,3Xq0Gq,30.748564,103.923531
2018-04-16 17:20:08+08:00,3lEXz7,30.750907,103.938035
2018-04-16 17:20:08+08:00,3naYZq,30.761216,103.931604
2018-04-16 17:20:08+08:00,3pQQ2p,30.754997,103.928108
2018-04-16 17:20:08+08:00,3x3BQ7,30.750146,103.929735
2018-04-16 17:20:08+08:00,3xKvrD,30.750219,103.929689
2018-04-16 17:20:08+08:00,3xPGP7,30.756257,103.929934
2018-04-16 17:20:08+08:00,45xb7E,30.752373,103.93406
2018-04-16 17:20:08+08:00,4NAvxv,30.743128,103.92895
2018-04-16 17:20:08+08:00,4VByvK,30.749014,103.934847
2018-04-16 17:20:09+08:00,4XpNkB,30.738853,103.9276
2018-04-16 17:20:09+08:00,4rZD8B,30.736223,103.932294
2018-04-16 17:20:08+08:00,55o2zl,30.752046,103.93377
2018-04-16 17:20:08+08:00,57QE3R,30.74481,103.933128
2018-04-16 17:20:08+08:00,5mmRrR,30.74073,103.929021
2018-04-16 17:20:08+08:00,64ylEX,30.752587,103.919246
2018-04-16 17:20:08+08:00,6MGrmX,30.743324,103.930611
2018-04-16 17:20:08+08:00,6PGkMZ,30.751826,103.925143
2018-04-16 17:20:08+08:00,72MKxg,30.748029,103.938575
2018-04-16 17:20:08+08:00,7MRbkL,30.748106,103.933346
2018-04-16 17:20:08+08:00,7MYYNb,30.750383,103.935971
2018-04-16 17:20:08+08:00,7MxQoJ,30.744087,103.929207
2018-04-16 17:20:08+08:00,7PNa4q,30.749158,103.931859
2018-04-16 17:20:08+08:00,7PPkoP,30.750602,103.936636
2018-04-16 17:20:08+08:00,7PpvoL,30.744358,103.924991
2018-04-16 17:20:08+08:00,7Xq2oL,30.745881,103.928206
2018-04-16 17:20:08+08:00,7YNYEL,30.746862,103.934106
2018-04-16 17:20:08+08:00,85gYRK,30.74433,103.924929
2018-04-16 17:20:08+08:00,8adxY2,30.739594,103.926854
2018-04-16 17:20:08+08:00,APBnpe,30.754846,103.927244
2018-04-16 17:20:07+08:00,AVVLKr,30.748912,103.92312
