Var1,Var2,Var3,Var4
2018-04-16 14:30:05+08:00,0KMZ4V,30.749206,103.917437
2018-04-16 14:30:06+08:00,0lZM47,30.739565,103.930901
2018-04-16 14:30:06+08:00,0lzVor,30.740449,103.927213
2018-04-16 14:30:06+08:00,0yPEXl,30.750556,103.937821
2018-04-16 14:30:06+08:00,25MZGZ,30.751431,103.932529
2018-04-16 14:30:06+08:00,2weJKv,30.749286,103.924731
2018-04-16 14:30:06+08:00,3G0QzE,30.751891,103.931745
2018-04-16 14:30:06+08:00,3GDBrp,30.751604,103.934022
2018-04-16 14:30:06+08:00,3JGOm,30.751948,103.92998
2018-04-16 14:30:06+08:00,3Qa5ol,30.753962,103.930813
2018-04-16 14:30:06+08:00,3Xq0Gq,30.748564,103.923531
2018-04-16 14:30:06+08:00,3xKvrD,30.752445,103.934954
2018-04-16 14:30:06+08:00,4VByvK,30.749014,103.934847
2018-04-16 14:30:06+08:00,4XpNkB,30.738853,103.9276
2018-04-16 14:30:06+08:00,52N4xK,30.742362,103.928669
2018-04-16 14:30:06+08:00,55o2zl,30.752046,103.93377
2018-04-16 14:30:06+08:00,57QE3R,30.746695,103.926587
2018-04-16 14:30:06+08:00,57lOV7,30.748728,103.932554
2018-04-16 14:30:06+08:00,5mmRrR,30.74073,103.929021
2018-04-16 14:30:05+08:00,5wJDEK,30.755797,103.933939
2018-04-16 14:30:05+08:00,64ylEX,30.752587,103.919246
2018-04-16 14:30:06+08:00,6MGrmX,30.743324,103.930611
2018-04-16 14:30:06+08:00,6NB506,30.749111,103.931989
2018-04-16 14:30:06+08:00,6PGkMZ,30.750982,103.930943
2018-04-16 14:30:05+08:00,76X83b,30.754491,103.931617
2018-04-16 14:30:06+08:00,7MYYNb,30.750383,103.935971
2018-04-16 14:30:06+08:00,7MxQoJ,30.744087,103.929207
2018-04-16 14:30:06+08:00,7PDGz,30.749027,103.924784
2018-04-16 14:30:06+08:00,7PNa4q,30.749158,103.931859
2018-04-16 14:30:06+08:00,7PpvoL,30.754914,103.930161
2018-04-16 14:30:05+08:00,7PwPNd,30.747125,103.925747
2018-04-16 14:30:06+08:00,7YNYEL,30.746862,103.934106
2018-04-16 14:30:06+08:00,8aOdMK,30.754092,103.930636
2018-04-16 14:30:06+08:00,A7xgp4,30.740701,103.930355
2018-04-16 14:30:06+08:00,A7yKRD,30.757265,103.928001
2018-04-16 14:30:06+08:00,APBnpe,30.746584,103.926656
2018-04-16 14:30:06+08:00,AVepLO,30.738161,103.922813
2018-04-16 14:30:06+08:00,B2zYgO,30.748628,103.930469
2018-04-16 14:30:06+08:00,BP3xAp,30.746103,103.927305
2018-04-16 14:30:06+08:00,BP5ydl,30.749102,103.932853
2018-04-16 14:30:06+08:00,BPlxgq,30.752501,103.930828
2018-04-16 14:30:06+08:00,BPv2El,30.750735,103.932196
2018-04-16 14:30:05+08:00,BwRQ4J,30.750158,103.919781
2018-04-16 14:30:06+08:00,Bwqodn,30.751345,103.933372
2018-04-16 14:30:06+08:00,D2AB2Y,30.752703,103.930912
2018-04-16 14:30:06+08:00,D75p7Y,30.750838,103.931163
2018-04-16 14:30:06+08:00,D7X43n,30.751988,103.931691
2018-04-16 14:30:06+08:00,D7wanx,30.74765,103.935873
2018-04-16 14:30:06+08:00,DM76mY,30.74765,103.935873
2018-04-16 14:30:06+08:00,Dp8xQx,30.746118,103.927458
2018-04-16 14:30:06+08:00,DvqQan,30.738916,103.922393
2018-04-16 14:30:06+08:00,DxAaln,30.741956,103.92781
2018-04-16 14:30:06+08:00,ELv4B5,30.747514,103.93145
2018-04-16 14:30:06+08:00,EMMJVG,30.746291,103.927519
2018-04-16 14:30:06+08:00,EON5E0,30.738099,103.926631
2018-04-16 14:30:05+08:00,EPa2A3,30.749107,103.920614
2018-04-16 14:30:06+08:00,EPeAvn,30.752128,103.936406
2018-04-16 14:30:06+08:00,Exd2E8,30.752394,103.934167
2018-04-16 14:30:06+08:00,Gvzdnx,30.752161,103.933977
2018-04-16 14:30:06+08:00,JVLexL,30.750285,103.937603
2018-04-16 14:30:06+08:00,JpVlOP,30.750864,103.932822
2018-04-16 14:30:06+08:00,JpZKgP,30.746216,103.933586
2018-04-16 14:30:06+08:00,K5PmNq,30.75238,103.940122
2018-04-16 14:30:06+08:00,KDEAEm,30.754046,103.930652
2018-04-16 14:30:06+08:00,KgREq,30.751822,103.933227
2018-04-16 14:30:06+08:00,Kz8Q7Q,30.74765,103.935873
