2018-04-16 19:30:05+08:00,nD23Lk,30.755771,103.928995
2018-04-16 19:30:05+08:00,KBx72d,30.755803,103.928842
2018-04-16 19:30:05+08:00,Q80pBD,30.756415,103.929568
2018-04-16 19:30:05+08:00,E6z6B5,30.756342,103.929735
2018-04-16 19:30:05+08:00,5Z4oAm,30.756464,103.929246
2018-04-16 19:30:05+08:00,qkVgpZ,30.756501,103.929376
2018-04-16 19:30:05+08:00,bN377J,30.755258,103.929147
2018-04-16 19:30:05+08:00,Yeeb37,30.756525,103.929345
2018-04-16 19:30:05+08:00,ZAa0PZ,30.756233,103.929979
2018-04-16 19:30:05+08:00,OegRgB,30.756537,103.92933
2018-04-16 19:30:05+08:00,OegdY8,30.756221,103.930048
2018-04-16 19:30:05+08:00,mklZ2D,30.756248,103.930048
2018-04-16 19:30:05+08:00,Vx6Ovg,30.756183,103.930095
2018-04-16 19:30:05+08:00,PMBXO8,30.755958,103.928566
2018-04-16 19:30:05+08:00,KB2zEV,30.754999,103.92959
2018-04-16 19:30:05+08:00,LVvk6N,30.756114,103.930278
2018-04-16 19:30:05+08:00,LVlxoN,30.756343,103.93024
2018-04-16 19:30:05+08:00,nOEPLg,30.756258,103.930408
2018-04-16 19:30:05+08:00,mMqzND,30.754843,103.929789
2018-04-16 19:30:05+08:00,gYkRaq,30.754864,103.92985
2018-04-16 19:30:05+08:00,453R4v,30.756997,103.929185
2018-04-16 19:30:05+08:00,Dp2Qrw,30.757069,103.92943
2018-04-16 19:30:05+08:00,xQX2DQ,30.754939,103.930306
2018-04-16 19:30:05+08:00,P5bA78,30.754997,103.930401
2018-04-16 19:30:05+08:00,L3Eekk,30.755302,103.930629
2018-04-16 19:30:05+08:00,8lG6r2,30.75722,103.929185
2018-04-16 19:30:05+08:00,QO5GeX,30.757204,103.929052
2018-04-16 19:30:05+08:00,lpEPqA,30.757266,103.929506
2018-04-16 19:30:05+08:00,zvX4ma,30.754991,103.930583
2018-04-16 19:30:05+08:00,BPv2El,30.757177,103.930179
2018-04-16 19:30:05+08:00,arL4pP,30.757259,103.93008
2018-04-16 19:30:05+08:00,3pQQ2p,30.754997,103.928108
2018-04-16 19:30:05+08:00,V54GK7,30.754517,103.928497
2018-04-16 19:30:05+08:00,eQNxGa,30.757238,103.930275
2018-04-16 19:30:05+08:00,GvzNq6,30.756556,103.927848
2018-04-16 19:30:05+08:00,dnav4a,30.754833,103.930934
2018-04-16 19:30:05+08:00,oOyl6M,30.754729,103.927942
2018-04-16 19:30:05+08:00,NxdgJn,30.757721,103.929299
2018-04-16 19:30:05+08:00,VxYnAe,30.754338,103.928268
2018-04-16 19:30:05+08:00,wvAMDg,30.75618,103.927504
2018-04-16 19:30:05+08:00,KK4Jgy,30.75471,103.92781
2018-04-16 19:30:05+08:00,QKAQ53,30.754168,103.930537
2018-04-16 19:30:05+08:00,gRgM8E,30.754193,103.930636
2018-04-16 19:30:05+08:00,ALNAP4,30.754071,103.930469
2018-04-16 19:30:05+08:00,qOdN4Y,30.757666,103.930438
2018-04-16 19:30:05+08:00,GmqG2X,30.754153,103.930667
2018-04-16 19:30:05+08:00,YeRJq7,30.754027,103.930499
2018-04-16 19:30:05+08:00,yMGB67,30.754096,103.930697
2018-04-16 19:30:05+08:00,XvOB33,30.754111,103.930728
2018-04-16 19:30:05+08:00,GbeOqX,30.753729,103.930048
2018-04-16 19:30:05+08:00,xQLwyZ,30.754113,103.927993
2018-04-16 19:30:05+08:00,APVMrZ,30.757688,103.927947
2018-04-16 19:30:05+08:00,3xgxXD,30.753933,103.930782
2018-04-16 19:30:05+08:00,dngq2B,30.757136,103.927373
2018-04-16 19:30:05+08:00,wE2D87,30.753909,103.930843
2018-04-16 19:30:05+08:00,bNrnb0,30.753844,103.930864
2018-04-16 19:30:05+08:00,ALo8n4,30.754754,103.927121
2018-04-16 19:30:05+08:00,xyaVVd,30.755306,103.926916
2018-04-16 19:30:05+08:00,ELv4B5,30.753703,103.930912
2018-04-16 19:30:05+08:00,bVdXK0,30.753243,103.929086
2018-04-16 19:30:05+08:00,GV2ZEa,30.758456,103.930034
2018-04-16 19:30:05+08:00,3Q536q,30.755569,103.926702
2018-04-16 19:30:05+08:00,Exd2E8,30.754681,103.926946
2018-04-16 19:30:05+08:00,ZJA22B,30.75588,103.932165
2018-04-16 19:30:05+08:00,nBZr25,30.754548,103.93187
2018-04-16 19:30:05+08:00,aNnPkv,30.757136,103.926929
2018-04-16 19:30:05+08:00,mkrGED,30.755438,103.926641
2018-04-16 19:30:05+08:00,V53V5d,30.754759,103.926832
2018-04-16 19:30:05+08:00,yMeM4p,30.755202,103.926587
2018-04-16 19:30:05+08:00,646dmX,30.754199,103.927002
2018-04-16 19:30:05+08:00,Lldwow,30.755398,103.926511
2018-04-16 19:30:05+08:00,y65qMP,30.755357,103.926457
2018-04-16 19:30:05+08:00,BP3xAp,30.755933,103.932455
2018-04-16 19:30:05+08:00,ovG2Qk,30.755991,103.932478
2018-04-16 19:30:05+08:00,567Jp0,30.755815,103.93251
2018-04-16 19:30:05+08:00,e22KO,30.763357,103.937291
2018-04-16 19:30:05+08:00,86gzJl,30.758197,103.93387
2018-04-16 19:30:05+08:00,gnpxJb,30.758197,103.93387
2018-04-16 19:30:05+08:00,v3GA2g,30.761858,103.940871
2018-04-16 19:30:05+08:00,nkaAGB,30.75888,103.923563
2018-04-16 19:30:05+08:00,6PNq6D,30.7593,103.924243
2018-04-16 19:30:05+08:00,ZARKMz,30.756157,103.923433
2018-04-16 19:30:05+08:00,nD2BEZ,30.757394,103.921147
2018-04-16 19:30:05+08:00,Jyk0oo,30.755485,103.923394
2018-04-16 19:30:05+08:00,kwBBDx,30.755513,103.922435
2018-04-16 19:30:05+08:00,ZEwAkL,30.755573,103.933602
2018-04-16 19:30:05+08:00,R8B0d8,30.755619,103.933762
2018-04-16 19:30:05+08:00,vkPDym,30.755834,103.933862
2018-04-16 19:30:05+08:00,EDykrn,30.755663,103.934022
2018-04-16 19:30:05+08:00,GmrLMa,30.755152,103.932929
2018-04-16 19:30:05+08:00,xyM8Z5,30.755606,103.934236
2018-04-16 19:30:05+08:00,a5ebAy,30.754836,103.933663
2018-04-16 19:30:05+08:00,OnrMVY,30.754857,103.93287
2018-04-16 19:30:05+08:00,Z5gVqz,30.754512,103.933047
2018-04-16 19:30:05+08:00,nYdNVN,30.75529,103.93484
2018-04-16 19:30:05+08:00,bJ8Bxg,30.754502,103.932371
2018-04-16 19:30:05+08:00,ygzE20,30.753936,103.931741
2018-04-16 19:30:05+08:00,Y7AnzO,30.753656,103.931951
2018-04-16 19:30:05+08:00,AVVLKr,30.748912,103.92312
2018-04-16 19:30:05+08:00,Xxd4pr,30.750538,103.922676
2018-04-16 19:30:06+08:00,3Xq0Gq,30.748564,103.923531
2018-04-16 19:30:06+08:00,4wgGrK,30.750174,103.924685
2018-04-16 19:30:06+08:00,lnoAqb,30.750523,103.924655
2018-04-16 19:30:06+08:00,gYJQnD,30.749331,103.924733
2018-04-16 19:30:06+08:00,XxqG4r,30.748532,103.923964
2018-04-16 19:30:06+08:00,wv2az6,30.749219,103.924731
2018-04-16 19:30:06+08:00,EM7L3q,30.749187,103.924784
2018-04-16 19:30:06+08:00,2P85PG,30.751169,103.924371
2018-04-16 19:30:06+08:00,4XpNkB,30.751463,103.922773
2018-04-16 19:30:06+08:00,Ze6Xrz,30.750299,103.921727
2018-04-16 19:30:06+08:00,NxEJoG,30.750713,103.92499
2018-04-16 19:30:06+08:00,GgGd7n,30.750833,103.92509
2018-04-16 19:30:06+08:00,bJdOzv,30.749733,103.925354
2018-04-16 19:30:06+08:00,5w56E6,30.750715,103.925172
2018-04-16 19:30:06+08:00,3xKvrD,30.750711,103.925204
2018-04-16 19:30:06+08:00,Gmalkx,30.751695,103.922645
2018-04-16 19:30:06+08:00,BPlxgq,30.751593,103.924426
2018-04-16 19:30:06+08:00,ozxqwX,30.750395,103.92147
2018-04-16 19:30:06+08:00,QKzrAd,30.75176,103.92266
2018-04-16 19:30:06+08:00,G3KYkn,30.750466,103.921423
2018-04-16 19:30:06+08:00,n4yQm8,30.751779,103.922599
2018-04-16 19:30:06+08:00,6AJJgD,30.751882,103.92273
2018-04-16 19:30:06+08:00,E5NMzM,30.750577,103.921374
2018-04-16 19:30:06+08:00,gmE54e,30.751701,103.924601
2018-04-16 19:30:06+08:00,D5dmmR,30.750486,103.921306
2018-04-16 19:30:06+08:00,8ZPZVl,30.751797,103.924456
2018-04-16 19:30:06+08:00,3GoE7E,30.752056,103.924066
2018-04-16 19:30:06+08:00,eQDYkD,30.75059,103.921229
2018-04-16 19:30:06+08:00,lZaA0M,30.751216,103.921533
2018-04-16 19:30:06+08:00,mQ6MMQ,30.750576,103.921203
2018-04-16 19:30:06+08:00,D7E05x,30.752192,103.924013
2018-04-16 19:30:06+08:00,3XyA2p,30.752269,103.923248
2018-04-16 19:30:06+08:00,ovyJ57,30.750692,103.925724
2018-04-16 19:30:06+08:00,86zbyE,30.750665,103.921078
2018-04-16 19:30:06+08:00,3QRJzq,30.752185,103.924341
2018-04-16 19:30:06+08:00,KB7oBm,30.752264,103.924142
2018-04-16 19:30:06+08:00,dnrgrB,30.750689,103.921017
2018-04-16 19:30:06+08:00,8ZEq6l,30.752342,103.924081
2018-04-16 19:30:06+08:00,EMP4v2,30.751579,103.921294
2018-04-16 19:30:06+08:00,Q8xMy0,30.749883,103.926171
2018-04-16 19:30:06+08:00,yg8Ggb,30.75016,103.92064
2018-04-16 19:30:06+08:00,Mdpdmx,30.748994,103.920739
2018-04-16 19:30:06+08:00,d5zVV,30.749555,103.926259
2018-04-16 19:30:06+08:00,k4V3MD,30.750072,103.926411
2018-04-16 19:30:06+08:00,Nx8yxA,30.745739,103.924623
2018-04-16 19:30:06+08:00,Vx7Gl3,30.746967,103.922355
2018-04-16 19:30:06+08:00,wblBve,30.745797,103.92173
2018-04-16 19:30:06+08:00,PMGQML,30.747309,103.921866
2018-04-16 19:30:06+08:00,7NmbB8,30.744025,103.924585
2018-04-16 19:30:06+08:00,bRaVQ0,30.744025,103.924685
2018-04-16 19:30:06+08:00,bY6bgm,30.744054,103.924746
2018-04-16 19:30:06+08:00,P6Lkwq,30.744018,103.9248
2018-04-16 19:30:06+08:00,Pg24R,30.744469,103.921563
2018-04-16 19:30:06+08:00,gbx5pO,30.744002,103.9248
2018-04-16 19:30:06+08:00,arBa4y,30.746791,103.921164
2018-04-16 19:30:06+08:00,MawaZd,30.746406,103.921026
2018-04-16 19:30:06+08:00,mboGrP,30.744841,103.921179
2018-04-16 19:30:06+08:00,xyPwJO,30.747125,103.921294
2018-04-16 19:30:06+08:00,XoyOqk,30.74705,103.925678
2018-04-16 19:30:06+08:00,lk20g2,30.74765,103.921523
2018-04-16 19:30:06+08:00,o45DrX,30.743374,103.924615
2018-04-16 19:30:06+08:00,r4DeX5,30.743276,103.924615
2018-04-16 19:30:06+08:00,onRwKB,30.745449,103.920564
2018-04-16 19:30:06+08:00,5nwnJM,30.747788,103.925567
2018-04-16 19:30:06+08:00,7ad7mL,30.747338,103.920838
2018-04-16 19:30:06+08:00,K7myNA,30.743364,103.921767
2018-04-16 19:30:06+08:00,Kd4PAV,30.743097,103.924716
2018-04-16 19:30:06+08:00,3Kqo6L,30.747284,103.926137
2018-04-16 19:30:06+08:00,Kzr6Jm,30.747152,103.926217
2018-04-16 19:30:06+08:00,NlLKxn,30.746979,103.926366
2018-04-16 19:30:06+08:00,GVlM5V,30.746405,103.926526
2018-04-16 19:30:06+08:00,qP5VXQ,30.747923,103.925892
2018-04-16 19:30:06+08:00,3x3EZM,30.742874,103.924815
2018-04-16 19:30:06+08:00,4GYKAZ,30.746368,103.926686
2018-04-16 19:30:06+08:00,85nDGy,30.743945,103.920476
2018-04-16 19:30:06+08:00,VBBGrd,30.747321,103.926908
2018-04-16 19:30:06+08:00,E6J3yb,30.745546,103.927275
2018-04-16 19:30:06+08:00,77gdqJ,30.747436,103.919812
2018-04-16 19:30:06+08:00,XqkYL2,30.745747,103.927389
2018-04-16 19:30:06+08:00,7PbzEZ,30.742136,103.924945
2018-04-16 19:30:06+08:00,yrZnVX,30.741953,103.924899
2018-04-16 19:30:06+08:00,GVba3J,30.747267,103.919423
2018-04-16 19:30:06+08:00,kRJrK2,30.747209,103.919278
2018-04-16 19:30:06+08:00,n4gzOr,30.745637,103.927909
2018-04-16 19:30:06+08:00,zv4XYA,30.745368,103.927924
2018-04-16 19:30:06+08:00,bR0Oyx,30.745645,103.928038
2018-04-16 19:30:06+08:00,M722or,30.745584,103.928054
2018-04-16 19:30:06+08:00,KK44By,30.745965,103.928062
2018-04-16 19:30:06+08:00,wABDeD,30.74114,103.923221
2018-04-16 19:30:06+08:00,8lrAny,30.745637,103.928138
2018-04-16 19:30:06+08:00,wEMK6r,30.745662,103.928153
