Var1,Var2,Var3,Var4
2018-04-16 18:10:05+08:00,0BZA6x,30.740227,103.92781
2018-04-16 18:10:05+08:00,0Bxgrl,30.756247,103.92972
2018-04-16 18:10:05+08:00,0EMAQx,30.755133,103.93024
2018-04-16 18:10:05+08:00,0KMZ4V,30.751158,103.932988
2018-04-16 18:10:05+08:00,0lZM47,30.739565,103.930901
2018-04-16 18:10:05+08:00,0lzVor,30.740449,103.927213
2018-04-16 18:10:05+08:00,0yPEXl,30.750556,103.937821
2018-04-16 18:10:05+08:00,0yQa0V,30.750652,103.924899
2018-04-16 18:10:06+08:00,2KgpgR,30.737639,103.921591
2018-04-16 18:10:05+08:00,2lw546,30.749189,103.933044
2018-04-16 18:10:05+08:00,3G0QzE,30.751672,103.936338
2018-04-16 18:10:05+08:00,3JGOm,30.751948,103.92998
2018-04-16 18:10:05+08:00,3QRJzq,30.752185,103.924341
2018-04-16 18:10:05+08:00,3Xq0Gq,30.748564,103.923531
2018-04-16 18:10:05+08:00,3lEXz7,30.750907,103.938035
2018-04-16 18:10:05+08:00,3naYZq,30.759182,103.930215
2018-04-16 18:10:05+08:00,3pQQ2p,30.754997,103.928108
2018-04-16 18:10:05+08:00,3x3BQ7,30.756197,103.930064
2018-04-16 18:10:05+08:00,3xKvrD,30.741672,103.928451
2018-04-16 18:10:05+08:00,3xPGP7,30.752135,103.924472
2018-04-16 18:10:05+08:00,45xb7E,30.75023,103.929964
2018-04-16 18:10:05+08:00,4NAvxv,30.754277,103.930949
2018-04-16 18:10:05+08:00,4VByvK,30.749014,103.934847
2018-04-16 18:10:05+08:00,4XpNkB,30.751463,103.922773
2018-04-16 18:10:06+08:00,4rZD8B,30.736223,103.932294
2018-04-16 18:10:05+08:00,55o2zl,30.752046,103.93377
2018-04-16 18:10:05+08:00,57QE3R,30.744926,103.932164
2018-04-16 18:10:05+08:00,5mmRrR,30.74073,103.929021
2018-04-16 18:10:05+08:00,64ylEX,30.752587,103.919246
2018-04-16 18:10:05+08:00,6MGrmX,30.743324,103.930611
2018-04-16 18:10:05+08:00,6PGkMZ,30.755206,103.92985
2018-04-16 18:10:05+08:00,72MKxg,30.748029,103.938575
2018-04-16 18:10:05+08:00,7MRbkL,30.748106,103.933346
2018-04-16 18:10:05+08:00,7MYYNb,30.750383,103.935971
2018-04-16 18:10:05+08:00,7MxQoJ,30.744087,103.929207
2018-04-16 18:10:05+08:00,7PNa4q,30.74305,103.930254
2018-04-16 18:10:05+08:00,7PPkoP,30.753872,103.930782
2018-04-16 18:10:05+08:00,7PpvoL,30.757185,103.929211
2018-04-16 18:10:05+08:00,7Xq2oL,30.745881,103.928206
2018-04-16 18:10:05+08:00,7YNYEL,30.746862,103.934106
2018-04-16 18:10:05+08:00,85gYRK,30.757187,103.929231
2018-04-16 18:10:05+08:00,8adxY2,30.737885,103.927763
2018-04-16 18:10:05+08:00,APBnpe,30.756006,103.93244
2018-04-16 18:10:05+08:00,AVVLKr,30.748912,103.92312
2018-04-16 18:10:06+08:00,AVepLO,30.738161,103.922813
2018-04-16 18:10:05+08:00,B2zYgO,30.757147,103.929261
2018-04-16 18:10:05+08:00,BP3xAp,30.755933,103.932455
2018-04-16 18:10:05+08:00,BP5ydl,30.753589,103.935963
2018-04-16 18:10:05+08:00,BPlxgq,30.756254,103.93001
2018-04-16 18:10:05+08:00,BPoJpp,30.756229,103.93011
2018-04-16 18:10:05+08:00,BwRQ4J,30.750158,103.919781
2018-04-16 18:10:05+08:00,BwRmlp,30.744075,103.928963
2018-04-16 18:10:05+08:00,Bwqodn,30.740327,103.927274
2018-04-16 18:10:05+08:00,D2AB2Y,30.746967,103.926121
2018-04-16 18:10:05+08:00,DNg5ko,30.746394,103.935118
2018-04-16 18:10:05+08:00,DOLGd7,30.754537,103.938573
2018-04-16 18:10:05+08:00,DOnww4,30.755513,103.933766
2018-04-16 18:10:05+08:00,Dp8xQx,30.753213,103.933762
2018-04-16 18:10:06+08:00,DvqQan,30.738916,103.922393
2018-04-16 18:10:05+08:00,Dx3aXb,30.755427,103.9183
2018-04-16 18:10:05+08:00,DxAaln,30.757282,103.930179
2018-04-16 18:10:05+08:00,ELv4B5,30.753703,103.930912
2018-04-16 18:10:05+08:00,EMMJVG,30.751682,103.933716
2018-04-16 18:10:05+08:00,EON5E0,30.739442,103.926855
2018-04-16 18:10:05+08:00,EPeAvn,30.752128,103.936406
