2018-04-16 08:35:05+08:00,onbkKn,30.752219,103.935098
2018-04-16 08:35:05+08:00,MBJnXd,30.752368,103.935658
2018-04-16 08:35:05+08:00,NEOver,30.752302,103.934985
2018-04-16 08:35:05+08:00,ZJegAP,30.752449,103.935115
2018-04-16 08:35:05+08:00,vvDBxg,30.752413,103.934969
2018-04-16 08:35:05+08:00,qPyBZY,30.752294,103.934824
2018-04-16 08:35:05+08:00,BP0RAO,30.752511,103.93575
2018-04-16 08:35:05+08:00,yMNwD6,30.752151,103.934721
2018-04-16 08:35:05+08:00,8dpDek,30.752557,103.934687
2018-04-16 08:35:05+08:00,EPeAvn,30.752128,103.936406
2018-04-16 08:35:05+08:00,aqp6Lp,30.751768,103.936544
2018-04-16 08:35:05+08:00,DxAaln,30.75248,103.934451
2018-04-16 08:35:05+08:00,R5LMwD,30.751653,103.936613
2018-04-16 08:35:05+08:00,D2AB2Y,30.752297,103.934221
2018-04-16 08:35:05+08:00,X5gmbq,30.753061,103.935841
2018-04-16 08:35:05+08:00,4XoO6E,30.750882,103.936254
2018-04-16 08:35:05+08:00,ALo8n4,30.75242,103.934159
2018-04-16 08:35:05+08:00,GVGzBd,30.752333,103.934106
2018-04-16 08:35:05+08:00,6PmyXX,30.752369,103.93411
2018-04-16 08:35:05+08:00,lMrXXb,30.750688,103.936211
2018-04-16 08:35:05+08:00,XV87rn,30.753283,103.935734
2018-04-16 08:35:05+08:00,YbbbVw,30.751405,103.934007
2018-04-16 08:35:05+08:00,l40zKB,30.751636,103.933946
2018-04-16 08:35:05+08:00,wbVvL3,30.752286,103.933952
2018-04-16 08:35:05+08:00,wnzkDD,30.752248,103.933926
2018-04-16 08:35:05+08:00,7MYYNb,30.750383,103.935971
2018-04-16 08:35:05+08:00,d2y00Q,30.75232,103.9339
2018-04-16 08:35:05+08:00,nR0DJa,30.751711,103.933831
2018-04-16 08:35:05+08:00,YeOgkw,30.751617,103.933829
2018-04-16 08:35:05+08:00,E6lN4n,30.75151,103.933846
2018-04-16 08:35:05+08:00,7PbD2L,30.75169,103.933815
2018-04-16 08:35:05+08:00,7d4X3Z,30.75268,103.936812
2018-04-16 08:35:05+08:00,oOzkn7,30.753483,103.935205
2018-04-16 08:35:05+08:00,v3z0Aw,30.751726,103.933762
2018-04-16 08:35:05+08:00,vvRl5N,30.751722,103.933762
2018-04-16 08:35:05+08:00,DOnww4,30.75223,103.933799
2018-04-16 08:35:05+08:00,G3Rwvq,30.750962,103.933995
2018-04-16 08:35:05+08:00,zEX6B0,30.751758,103.933716
2018-04-16 08:35:05+08:00,LxPnrP,30.751596,103.933731
2018-04-16 08:35:05+08:00,wvGMZe,30.753494,103.934954
2018-04-16 08:35:05+08:00,6nkvPX,30.751653,103.933716
2018-04-16 08:35:05+08:00,n476wl,30.751804,103.933701
2018-04-16 08:35:05+08:00,y3yQR6,30.751588,103.933716
2018-04-16 08:35:05+08:00,8aYyXk,30.753524,103.935016
2018-04-16 08:35:05+08:00,g8Gqle,30.753526,103.935873
2018-04-16 08:35:05+08:00,XvyqkB,30.751722,103.933678
2018-04-16 08:35:05+08:00,l4yem0,30.753526,103.934939
2018-04-16 08:35:05+08:00,OBVv5Y,30.753579,103.935828
2018-04-16 08:35:05+08:00,5rYbAR,30.751592,103.933647
2018-04-16 08:35:05+08:00,3xdOoE,30.753603,103.935818
2018-04-16 08:35:05+08:00,DpJ7Zb,30.752833,103.933893
2018-04-16 08:35:05+08:00,xyM8Z5,30.753576,103.934855
2018-04-16 08:35:05+08:00,k4V3MD,30.753589,103.935933
2018-04-16 08:35:05+08:00,N53mgm,30.751019,103.937112
2018-04-16 08:35:05+08:00,gYJA8E,30.753109,103.933989
2018-04-16 08:35:05+08:00,a5D5PA,30.753664,103.936062
2018-04-16 08:35:05+08:00,a56pvA,30.753256,103.933923
2018-04-16 08:35:05+08:00,v3qomb,30.753266,103.933923
2018-04-16 08:35:05+08:00,GmaYgx,30.75387,103.935963
2018-04-16 08:35:05+08:00,DOXdro,30.752458,103.933342
2018-04-16 08:35:05+08:00,Pevgxk,30.751608,103.933225
2018-04-16 08:35:05+08:00,7dXn7b,30.749729,103.936147
2018-04-16 08:35:05+08:00,QOmK54,30.751794,103.933108
2018-04-16 08:35:05+08:00,ev5V8n,30.753065,103.933434
2018-04-16 08:35:05+08:00,0ydw8O,30.752019,103.933082
2018-04-16 08:35:05+08:00,RX8Rdv,30.74972,103.936506
2018-04-16 08:35:05+08:00,05k0wl,30.752985,103.937576
2018-04-16 08:35:05+08:00,kwBBDx,30.753305,103.933405
2018-04-16 08:35:05+08:00,nkMm3g,30.751488,103.932945
2018-04-16 08:35:05+08:00,5naPL6,30.750937,103.933082
2018-04-16 08:35:05+08:00,OyD8Jl,30.751621,103.932868
2018-04-16 08:35:05+08:00,6PGkMZ,30.751229,103.932868
2018-04-16 08:35:05+08:00,ZJxPqD,30.751297,103.932815
2018-04-16 08:35:05+08:00,wARE4R,30.754051,103.936904
2018-04-16 08:35:05+08:00,Nx7q6m,30.751523,103.932769
2018-04-16 08:35:05+08:00,7PwPNd,30.751689,103.932723
2018-04-16 08:35:05+08:00,GV6xvJ,30.750389,103.933143
2018-04-16 08:35:05+08:00,GVb8dx,30.751586,103.932723
2018-04-16 08:35:05+08:00,QvN6eb,30.751386,103.932723
2018-04-16 08:35:05+08:00,gbDYDK,30.751419,103.932684
2018-04-16 08:35:05+08:00,Vq3vrZ,30.751663,103.932654
2018-04-16 08:35:05+08:00,k4AxBZ,30.750984,103.932784
2018-04-16 08:35:05+08:00,7aDXZL,30.750408,103.933002
