Var1,Var2,Var3,Var4
2018-04-16 23:10:06+08:00,07o2El,30.745241,103.917416
2018-04-16 23:10:07+08:00,0KMZ4V,30.751158,103.932988
2018-04-16 23:10:07+08:00,0lZM47,30.739565,103.930901
2018-04-16 23:10:07+08:00,3JGOm,30.751948,103.92998
2018-04-16 23:10:07+08:00,3Xq0Gq,30.748564,103.923531
2018-04-16 23:10:07+08:00,3XyA2p,30.752269,103.923248
2018-04-16 23:10:07+08:00,3dp8Ql,30.738452,103.926296
2018-04-16 23:10:07+08:00,3dql2a,30.752037,103.936942
2018-04-16 23:10:07+08:00,3lEXz7,30.750907,103.938035
2018-04-16 23:10:06+08:00,3pQQ2p,30.754999,103.927642
2018-04-16 23:10:07+08:00,3xdOoE,30.752338,103.935199
2018-04-16 23:10:07+08:00,4NAvYG,30.752553,103.934502
2018-04-16 23:10:07+08:00,4VByvK,30.749014,103.934847
2018-04-16 23:10:07+08:00,4VQDpB,30.740964,103.926274
2018-04-16 23:10:07+08:00,4XpNkB,30.751463,103.922773
2018-04-16 23:10:07+08:00,4rZD8B,30.736223,103.932294
2018-04-16 23:10:07+08:00,55o2zl,30.752046,103.93377
2018-04-16 23:10:07+08:00,5mOARM,30.749426,103.920354
2018-04-16 23:10:07+08:00,5mmRrR,30.74073,103.929021
2018-04-16 23:10:07+08:00,5w56E6,30.750715,103.925172
2018-04-16 23:10:06+08:00,64zXgD,30.742796,103.9302
2018-04-16 23:10:06+08:00,6MGrmX,30.743324,103.930611
2018-04-16 23:10:07+08:00,72MKxg,30.748029,103.938575
2018-04-16 23:10:07+08:00,7MRbkL,30.748106,103.933346
2018-04-16 23:10:06+08:00,7MxQoJ,30.744087,103.929207
2018-04-16 23:10:06+08:00,7YNYEL,30.746862,103.934106
2018-04-16 23:10:06+08:00,8DrLJ2,30.742867,103.930094
2018-04-16 23:10:07+08:00,A7xgp4,30.740983,103.930682
2018-04-16 23:10:07+08:00,AVVLKr,30.748912,103.92312
2018-04-16 23:10:07+08:00,AVepLO,30.738161,103.922813
2018-04-16 23:10:06+08:00,BwRmlp,30.744075,103.928963
2018-04-16 23:10:07+08:00,Bwqodn,30.752378,103.929017
2018-04-16 23:10:07+08:00,Bxwell,30.739578,103.930078
2018-04-16 23:10:07+08:00,DNg5ko,30.746394,103.935118
2018-04-16 23:10:07+08:00,DOLGd7,30.754405,103.93879
2018-04-16 23:10:07+08:00,DOnww4,30.740562,103.927711
